datetime,sessionTime,posX,posY,posZ,q0,qi,qj,qk,pitch,yaw,roll
220902142740.449,24.500,3.2042,1.2980,2.1846,0.8499,-0.0946,0.5160,0.0503,347.7202,62.6056,359.2863
220902142740.546,24.600,3.2055,1.2979,2.1856,0.8508,-0.0931,0.5145,0.0516,347.7902,62.3773,359.5271
220902142740.644,24.700,3.2065,1.2976,2.1858,0.8512,-0.0904,0.5143,0.0522,348.0184,62.3073,359.7587
220902142740.754,24.800,3.2078,1.2971,2.1849,0.8518,-0.0876,0.5138,0.0519,348.3095,62.2096,359.9015
220902142740.852,24.900,3.2096,1.2973,2.1838,0.8520,-0.0884,0.5131,0.0549,348.0580,62.0983,0.1673
220902142740.952,25.000,3.2234,1.2852,2.1789,0.8818,-0.0319,0.4684,0.0447,354.3741,55.8112,2.8189
220902142741.047,25.100,3.2414,1.2688,2.1760,0.9208,0.0529,0.3863,-0.0037,5.7563,45.6155,1.9589
220902142741.145,25.200,3.2464,1.2703,2.1730,0.9332,0.0186,0.3579,-0.0259,3.0493,41.9071,357.9915
220902142741.255,25.300,3.2434,1.2751,2.1710,0.9319,0.0016,0.3620,-0.0214,1.0539,42.4410,357.7809
220902142741.354,25.400,3.2414,1.2759,2.1676,0.9322,0.0001,0.3611,-0.0245,1.0277,42.3218,357.3881
220902142741.451,25.500,3.2406,1.2774,2.1626,0.9307,-0.0050,0.3649,-0.0227,0.4169,42.8103,357.3706
220902142741.549,25.600,3.2368,1.2804,2.1575,0.9240,-0.0116,0.3820,-0.0102,359.2238,44.9330,358.4132
220902142741.646,25.700,3.2308,1.2899,2.1554,0.9141,-0.0623,0.4004,0.0110,352.9523,47.4165,358.2859
220902142741.743,25.800,3.2296,1.2933,2.1542,0.9145,-0.0748,0.3973,0.0186,351.2849,47.0766,358.5234
220902142741.856,25.900,3.2304,1.2969,2.1507,0.9147,-0.0922,0.3927,0.0257,349.1184,46.6064,358.5209
220902142741.952,26.000,3.2331,1.2934,2.1476,0.9209,-0.0738,0.3821,0.0217,351.2259,45.1447,359.0492
220902142742.049,26.100,3.2350,1.2876,2.1440,0.9291,-0.0444,0.3668,0.0147,354.6453,43.0941,359.7022
220902142742.147,26.200,3.2370,1.2855,2.1398,0.9343,-0.0341,0.3547,0.0126,355.8311,41.5812,359.9562
220902142742.245,26.300,3.2379,1.2880,2.1368,0.9340,-0.0441,0.3539,0.0222,354.3745,41.4704,0.5928
220902142742.356,26.400,3.2472,1.2822,2.1337,0.9454,-0.0099,0.3255,0.0142,358.3990,37.9866,1.1704
220902142742.454,26.500,3.2590,1.2823,2.1257,0.9550,0.0000,0.2960,0.0166,359.4396,34.4344,1.8209
220902142742.550,26.600,3.2657,1.2866,2.1202,0.9590,-0.0266,0.2811,0.0242,356.2901,32.6168,1.8098
220902142742.648,26.700,3.2702,1.2869,2.1143,0.9637,-0.0309,0.2647,0.0163,356.0853,30.6856,0.8616
220902142742.746,26.800,3.2727,1.2838,2.1074,0.9651,-0.0204,0.2606,0.0157,357.2759,30.2003,1.1319
220902142742.844,26.900,3.2764,1.2806,2.1048,0.9696,-0.0022,0.2447,0.0083,359.5290,28.3260,0.8562
220902142742.955,27.000,3.2807,1.2781,2.1080,0.9773,0.0081,0.2117,0.0069,0.7390,24.4513,0.9731
220902142743.053,27.100,3.2862,1.2786,2.1136,0.9851,0.0073,0.1720,0.0021,0.7854,19.8157,0.3773
220902142743.150,27.200,3.2876,1.2789,2.1183,0.9863,0.0001,0.1646,0.0091,359.8364,18.9470,1.0274
220902142743.249,27.300,3.2905,1.2781,2.1205,0.9869,0.0080,0.1605,0.0134,0.6612,18.4895,1.6661
220902142743.344,27.400,3.2946,1.2782,2.1250,0.9889,0.0056,0.1482,0.0094,0.4779,17.0466,1.1574
220902142743.457,27.500,3.2982,1.2799,2.1331,0.9928,-0.0032,0.1190,0.0134,359.4538,13.6639,1.4848
220902142743.553,27.600,3.2984,1.2779,2.1366,0.9923,0.0091,0.1222,0.0152,0.8200,14.0590,1.8617
220902142743.651,27.700,3.3000,1.2780,2.1413,0.9921,0.0087,0.1232,0.0225,0.6744,14.1778,2.6805
220902142743.748,27.800,3.3050,1.2785,2.1449,0.9953,0.0089,0.0933,0.0235,0.7620,10.7331,2.7728
220902142743.845,27.900,3.3111,1.2761,2.1435,0.9981,0.0216,0.0551,0.0185,2.3489,6.3635,2.2525
220902142743.944,28.000,3.3124,1.2728,2.1362,0.9967,0.0266,0.0757,0.0091,2.9590,8.7188,1.2761
220902142744.054,28.100,3.3158,1.2693,2.1362,0.9946,0.0407,0.0953,0.0038,4.6019,10.9764,0.8830
220902142744.152,28.200,3.3190,1.2707,2.1414,0.9939,0.0308,0.1062,-0.0017,3.5322,12.2034,0.1768
220902142744.249,28.300,3.3217,1.2723,2.1427,0.9890,0.0226,0.1463,-0.0031,2.6157,16.8353,0.0288
220902142744.347,28.400,3.3300,1.2719,2.1474,0.9881,0.0278,0.1510,-0.0038,3.2213,17.3818,0.0492
220902142744.445,28.500,3.3365,1.2717,2.1511,0.9869,0.0285,0.1590,0.0011,3.2054,18.3193,0.6413
220902142744.556,28.600,3.3420,1.2725,2.1533,0.9873,0.0245,0.1572,0.0013,2.7493,18.1141,0.5887
220902142744.653,28.700,3.3462,1.2724,2.1543,0.9873,0.0248,0.1571,0.0030,2.7561,18.1062,0.7839
220902142744.754,28.800,3.3495,1.2745,2.1555,0.9897,0.0141,0.1426,0.0046,1.5245,16.4059,0.7506
220902142744.849,28.900,3.3500,1.2776,2.1558,0.9906,-0.0029,0.1363,0.0060,359.5778,15.6677,0.6362
