datetime,sessionTime,posX,posY,posZ,q0,qi,qj,qk,pitch,yaw,roll
220902145108.866,24.080,-2.5985,1.5529,-2.2523,0.9575,0.2676,-0.0914,0.0575,31.5283,350.2599,4.1173
220902145108.964,24.180,-2.5988,1.5536,-2.2585,0.9578,0.2669,-0.0914,0.0550,31.4203,350.1706,3.7986
220902145109.060,24.280,-2.5989,1.5550,-2.2645,0.9591,0.2632,-0.0902,0.0527,30.9605,350.2497,3.5892
220902145109.157,24.380,-2.5981,1.5570,-2.2680,0.9604,0.2578,-0.0902,0.0552,30.3388,350.3376,3.9489
220902145109.270,24.480,-2.5962,1.5595,-2.2704,0.9625,0.2490,-0.0935,0.0533,29.2977,349.8684,3.6832
220902145109.367,24.580,-2.5946,1.5618,-2.2706,0.9645,0.2409,-0.0953,0.0517,28.3344,349.6033,3.5027
220902145109.464,24.680,-2.5935,1.5638,-2.2694,0.9662,0.2347,-0.0927,0.0520,27.5912,349.9512,3.6929
220902145109.578,24.780,-2.5923,1.5645,-2.2679,0.9669,0.2328,-0.0907,0.0526,27.3699,350.2133,3.8360
220902145109.660,24.880,-2.5919,1.5647,-2.2667,0.9670,0.2325,-0.0910,0.0513,27.3175,350.1375,3.6725
220902145109.757,24.980,-2.5923,1.5645,-2.2664,0.9667,0.2329,-0.0925,0.0519,27.3811,349.9698,3.6925
220902145109.870,25.080,-2.5929,1.5639,-2.2664,0.9661,0.2345,-0.0949,0.0512,27.5702,349.6458,3.5172
220902145109.967,25.180,-2.5931,1.5640,-2.2666,0.9657,0.2351,-0.0974,0.0510,27.6527,349.3175,3.4115
220902145110.064,25.280,-2.5938,1.5638,-2.2668,0.9653,0.2360,-0.1002,0.0493,27.7410,348.9088,3.1049
220902145110.161,25.380,-2.5942,1.5637,-2.2673,0.9646,0.2372,-0.1042,0.0491,27.8973,348.3963,2.9384
220902145110.258,25.480,-2.5937,1.5634,-2.2681,0.9631,0.2393,-0.1122,0.0507,28.1889,347.4328,2.8653
220902145110.357,25.580,-2.5919,1.5618,-2.2698,0.9602,0.2445,-0.1248,0.0513,28.8417,345.8216,2.4507
220902145110.468,25.680,-2.5898,1.5607,-2.2715,0.9568,0.2507,-0.1375,0.0529,29.6236,344.2112,2.1313
220902145110.564,25.780,-2.5889,1.5601,-2.2725,0.9560,0.2513,-0.1411,0.0548,29.7380,343.8018,2.2325
220902145110.661,25.880,-2.5885,1.5594,-2.2721,0.9551,0.2541,-0.1413,0.0576,30.1115,343.8514,2.5302
220902145110.759,25.980,-2.5872,1.5590,-2.2717,0.9545,0.2548,-0.1428,0.0593,30.2242,343.7016,2.6796
220902145110.872,26.080,-2.5853,1.5593,-2.2711,0.9544,0.2534,-0.1457,0.0606,30.0861,343.3878,2.7714
220902145110.969,26.180,-2.5835,1.5600,-2.2705,0.9547,0.2506,-0.1484,0.0616,29.7802,343.0876,2.8574
220902145111.066,26.280,-2.5819,1.5611,-2.2698,0.9554,0.2465,-0.1501,0.0621,29.3245,342.9135,2.9411
220902145111.164,26.380,-2.5801,1.5619,-2.2688,0.9561,0.2424,-0.1523,0.0623,28.8458,342.6633,2.9634
220902145111.261,26.480,-2.5782,1.5621,-2.2675,0.9558,0.2416,-0.1548,0.0634,28.7822,342.3794,3.0405
220902145111.358,26.580,-2.5760,1.5624,-2.2664,0.9556,0.2404,-0.1576,0.0645,28.6713,342.0624,3.0987
220902145111.470,26.680,-2.5734,1.5630,-2.2657,0.9558,0.2367,-0.1615,0.0661,28.2824,341.6381,3.2451
220902145111.567,26.780,-2.5718,1.5637,-2.2655,0.9558,0.2332,-0.1661,0.0672,27.9062,341.1069,3.3099
220902145111.665,26.880,-2.5704,1.5636,-2.2654,0.9546,0.2336,-0.1719,0.0687,28.0046,340.4092,3.3082
220902145111.760,26.980,-2.5665,1.5619,-2.2673,0.9486,0.2415,-0.1940,0.0653,28.9161,337.3895,1.9738
220902145111.858,27.080,-2.5615,1.5595,-2.2703,0.9396,0.2514,-0.2238,0.0624,30.0212,333.2880,0.3138
220902145111.976,27.180,-2.5597,1.5586,-2.2709,0.9359,0.2545,-0.2346,0.0662,30.4876,331.9361,0.3040
220902145112.067,27.280,-2.5600,1.5585,-2.2705,0.9365,0.2547,-0.2308,0.0693,30.6041,332.5329,0.8166
220902145112.164,27.380,-2.5609,1.5587,-2.2702,0.9366,0.2546,-0.2309,0.0678,30.5504,332.4758,0.6325
220902145112.262,27.480,-2.5609,1.5588,-2.2705,0.9361,0.2542,-0.2344,0.0652,30.4235,331.9438,0.2006
220902145112.360,27.580,-2.5601,1.5594,-2.2708,0.9359,0.2522,-0.2372,0.0646,30.1807,331.5851,0.0918
220902145112.457,27.680,-2.5584,1.5597,-2.2711,0.9348,0.2509,-0.2437,0.0624,29.9602,330.6700,359.6257
220902145112.568,27.780,-2.5567,1.5600,-2.2709,0.9345,0.2488,-0.2468,0.0629,29.7376,330.3162,359.6507
220902145112.666,27.880,-2.5557,1.5610,-2.2699,0.9359,0.2454,-0.2450,0.0628,29.3435,330.6148,359.8262
220902145112.763,27.980,-2.5557,1.5632,-2.2682,0.9390,0.2390,-0.2390,0.0630,28.6202,331.5142,0.2725
220902145112.860,28.080,-2.5571,1.5684,-2.2636,0.9482,0.2207,-0.2203,0.0613,26.4546,334.1263,1.2159
220902145112.959,28.180,-2.5582,1.5765,-2.2565,0.9602,0.1938,-0.1927,0.0578,23.2321,337.7691,2.2637
220902145113.070,28.280,-2.5582,1.5862,-2.2474,0.9723,0.1620,-0.1610,0.0498,19.3371,341.6592,2.7135
220902145113.167,28.380,-2.5581,1.5924,-2.2395,0.9811,0.1403,-0.1255,0.0450,16.6555,345.8864,3.1714
220902145113.265,28.480,-2.5599,1.5970,-2.2312,0.9883,0.1240,-0.0787,0.0403,14.5631,351.3447,3.5668
220902145113.362,28.580,-2.5599,1.6005,-2.2260,0.9922,0.1103,-0.0459,0.0360,12.8339,355.1140,3.6083
220902145113.460,28.680,-2.5583,1.6041,-2.2249,0.9944,0.0956,-0.0350,0.0286,11.0795,356.2483,2.9300
220902145113.557,28.780,-2.5554,1.6068,-2.2259,0.9956,0.0839,-0.0328,0.0261,9.7126,356.4512,2.7072
220902145113.669,28.880,-2.5538,1.6061,-2.2290,0.9954,0.0860,-0.0304,0.0276,9.9595,356.7529,2.8881
220902145113.766,28.980,-2.5537,1.6015,-2.2329,0.9938,0.1029,-0.0286,0.0297,11.9004,357.0216,3.1073
220902145113.863,29.080,-2.5537,1.5903,-2.2388,0.9875,0.1501,-0.0385,0.0306,17.3817,355.9821,2.9322
220902145113.961,29.180,-2.5529,1.5778,-2.2467,0.9773,0.2010,-0.0613,0.0279,23.3455,353.2124,1.8651
220902145114.058,29.280,-2.5534,1.5693,-2.2550,0.9677,0.2357,-0.0831,0.0335,27.4946,350.5841,1.6537
220902145114.172,29.380,-2.5541,1.5625,-2.2609,0.9597,0.2603,-0.0979,0.0407,30.5003,348.8391,1.8009
220902145114.268,29.480,-2.5513,1.5576,-2.2577,0.9544,0.2778,-0.0996,0.0441,32.6234,348.6548,1.9571
220902145114.365,29.580,-2.5492,1.5561,-2.2554,0.9536,0.2798,-0.1010,0.0456,32.8811,348.5226,2.0750
220902145114.463,29.680,-2.5477,1.5564,-2.2543,0.9542,0.2778,-0.1012,0.0452,32.6311,348.4863,2.0380
220902145114.559,29.780,-2.5469,1.5584,-2.2539,0.9569,0.2682,-0.1023,0.0450,31.4927,348.3824,2.0981
220902145114.657,29.880,-2.5471,1.5610,-2.2544,0.9596,0.2576,-0.1042,0.0451,30.2442,348.1990,2.1842
220902145114.769,29.980,-2.5487,1.5670,-2.2531,0.9634,0.2358,-0.1195,0.0450,27.7197,346.3497,1.9712
220902145114.866,30.080,-2.5521,1.5747,-2.2527,0.9678,0.2031,-0.1433,0.0397,23.8568,343.4033,1.1722
220902145114.964,30.180,-2.5540,1.5790,-2.2538,0.9689,0.1885,-0.1551,0.0415,22.2129,342.0733,1.3558
220902145115.061,30.280,-2.5529,1.5812,-2.2560,0.9704,0.1801,-0.1558,0.0404,21.2270,342.0120,1.3679
220902145115.159,30.380,-2.5495,1.5835,-2.2566,0.9726,0.1724,-0.1513,0.0375,20.2881,342.5475,1.2661
220902145115.270,30.480,-2.5468,1.5866,-2.2580,0.9751,0.1615,-0.1481,0.0353,18.9904,342.9447,1.2738
220902145115.368,30.580,-2.5551,1.5877,-2.2572,0.9676,0.1564,-0.1947,0.0362,18.4708,337.3410,0.5547
220902145115.465,30.680,-2.5710,1.5891,-2.2578,0.9467,0.1468,-0.2844,0.0365,17.3839,326.4271,359.1409
220902145115.562,30.780,-2.5866,1.5909,-2.2621,0.9205,0.1358,-0.3640,0.0418,16.2905,316.6626,358.6905
220902145115.659,30.880,-2.5970,1.5923,-2.2734,0.8883,0.1264,-0.4390,0.0466,15.3980,307.1793,358.3195
220902145115.771,30.980,-2.6027,1.5922,-2.2879,0.8525,0.1190,-0.5058,0.0569,15.0996,298.4610,358.6172
220902145115.868,31.080,-2.6056,1.5917,-2.3011,0.8163,0.1134,-0.5626,0.0649,14.9576,290.6774,358.7137
220902145115.966,31.180,-2.6041,1.5916,-2.3100,0.7885,0.1093,-0.6010,0.0712,14.9446,285.2258,358.8701
220902145116.063,31.280,-2.5994,1.5916,-2.3153,0.7689,0.1044,-0.6263,0.0746,14.7096,281.5476,359.0506
220902145116.161,31.380,-2.5935,1.5907,-2.3195,0.7489,0.1028,-0.6499,0.0784,14.8272,277.9725,359.0371
220902145116.259,31.480,-2.5873,1.5888,-2.3200,0.7367,0.1033,-0.6630,0.0841,15.2873,275.9175,359.2242
220902145116.370,31.580,-2.5809,1.5862,-2.3181,0.7293,0.1096,-0.6696,0.0880,16.1194,274.7369,358.8984
220902145116.468,31.680,-2.5750,1.5871,-2.3186,0.7217,0.1045,-0.6787,0.0872,15.6182,273.3881,359.0480
220902145116.564,31.780,-2.5709,1.5892,-2.3282,0.6864,0.0927,-0.7168,0.0801,14.0107,267.3497,358.6437
220902145116.663,31.880,-2.5672,1.5881,-2.3410,0.6366,0.0890,-0.7618,0.0802,13.6244,259.5324,358.0305
220902145116.760,31.980,-2.5631,1.5851,-2.3536,0.5917,0.0905,-0.7962,0.0885,14.3649,252.9462,357.6708
220902145116.857,32.080,-2.5598,1.5808,-2.3639,0.5584,0.0962,-0.8177,0.1014,15.8542,248.2835,357.3690
220902145116.969,32.180,-2.5575,1.5767,-2.3719,0.5358,0.0942,-0.8312,0.1147,16.9560,245.3079,357.9777
220902145117.066,32.280,-2.5560,1.5740,-2.3764,0.5210,0.0962,-0.8393,0.1218,17.7396,243.3361,357.9152
220902145117.164,32.380,-2.5553,1.5715,-2.3778,0.5149,0.0980,-0.8422,0.1266,18.3139,242.5387,357.9011
220902145117.261,32.480,-2.5573,1.5700,-2.3749,0.5227,0.0999,-0.8365,0.1308,18.8632,243.6927,358.1554
220902145117.359,32.580,-2.5610,1.5690,-2.3689,0.5359,0.1033,-0.8274,0.1324,19.2571,245.5616,358.2340
220902145117.469,32.680,-2.5667,1.5678,-2.3583,0.5605,0.1096,-0.8096,0.1358,20.0432,249.1181,358.4611
220902145117.567,32.780,-2.5727,1.5663,-2.3441,0.5968,0.1232,-0.7814,0.1348,20.9571,254.3813,358.0544
220902145117.664,32.880,-2.5794,1.5647,-2.3214,0.6636,0.1334,-0.7226,0.1400,22.3038,265.0446,359.5676
220902145117.763,32.980,-2.5828,1.5647,-2.2966,0.7293,0.1435,-0.6542,0.1399,23.0971,276.4279,1.0144
220902145117.860,33.080,-2.5828,1.5651,-2.2747,0.7850,0.1562,-0.5843,0.1341,23.6988,287.0406,1.7594
220902145117.956,33.180,-2.5823,1.5672,-2.2582,0.8278,0.1586,-0.5230,0.1267,23.2726,295.9988,2.7372
220902145118.068,33.280,-2.5836,1.5703,-2.2519,0.8440,0.1674,-0.4980,0.1079,22.9611,299.1133,0.9615
220902145118.166,33.380,-2.5814,1.5763,-2.2432,0.8740,0.1542,-0.4506,0.0960,20.8629,305.7746,1.7692
220902145118.263,33.480,-2.5721,1.5810,-2.2322,0.9198,0.1388,-0.3503,0.1097,19.3981,319.3865,6.3647
220902145118.360,33.580,-2.5653,1.5841,-2.2276,0.9418,0.1366,-0.2937,0.0906,18.0839,326.2317,5.4588
220902145118.458,33.680,-2.5509,1.5870,-2.2191,0.9674,0.1250,-0.1975,0.0975,16.2788,338.1194,8.3466
220902145118.569,33.780,-2.5389,1.5876,-2.2132,0.9815,0.1268,-0.1214,0.0769,15.5162,346.8804,7.1697
220902145118.667,33.880,-2.5382,1.5860,-2.2112,0.9807,0.1438,-0.1204,0.0550,17.1805,346.6698,4.3974
220902145118.764,33.980,-2.5358,1.5886,-2.2122,0.9825,0.1438,-0.1061,0.0523,17.0801,348.3271,4.3396
220902145118.862,34.080,-2.5285,1.5896,-2.2102,0.9874,0.1417,-0.0554,0.0426,16.5331,354.1683,4.0930
220902145118.960,34.180,-2.5196,1.5913,-2.2137,0.9892,0.1415,-0.0080,0.0373,16.2884,359.6876,4.2764
220902145119.057,34.280,-2.5177,1.5928,-2.2167,0.9901,0.1394,-0.0036,0.0171,16.0282,359.8645,1.9569
220902145119.168,34.380,-2.5173,1.5926,-2.2199,0.9898,0.1419,-0.0003,0.0148,16.3187,0.2126,1.7484
220902145119.266,34.480,-2.5197,1.5909,-2.2221,0.9881,0.1522,-0.0056,0.0200,17.5192,359.6958,2.2769
220902145119.364,34.580,-2.5305,1.6008,-2.2246,0.9912,0.1157,-0.0638,0.0056,13.3016,352.6137,359.7834
220902145119.461,34.680,-2.5352,1.6049,-2.2279,0.9915,0.1004,-0.0816,0.0162,11.6372,350.6876,0.9154
220902145119.558,34.780,-2.5379,1.6122,-2.2287,0.9933,0.0722,-0.0864,0.0263,8.5098,350.2294,2.3000
220902145119.670,34.880,-2.5478,1.6193,-2.2340,0.9896,0.0409,-0.1353,0.0261,5.0508,344.5351,2.3310
220902145119.767,34.980,-2.5599,1.6227,-2.2407,0.9779,0.0261,-0.2062,0.0229,3.4730,336.2408,1.9571
220902145119.864,35.080,-2.5721,1.6202,-2.2460,0.9625,0.0355,-0.2667,0.0350,4.9956,329.1411,2.7897
220902145119.962,35.180,-2.5791,1.6202,-2.2493,0.9524,0.0303,-0.3010,0.0373,4.6019,325.0500,3.0317
220902145120.059,35.280,-2.5812,1.6187,-2.2498,0.9504,0.0346,-0.3066,0.0383,5.1200,324.3717,2.9673
220902145120.157,35.380,-2.5806,1.6133,-2.2483,0.9536,0.0579,-0.2934,0.0358,7.5536,325.9241,1.9861
220902145120.268,35.480,-2.5778,1.6000,-2.2439,0.9572,0.1157,-0.2619,0.0431,14.1294,329.5559,1.2939
220902145120.366,35.580,-2.5849,1.5931,-2.2434,0.9485,0.1400,-0.2808,0.0446,16.8973,327.0718,0.3562
220902145120.463,35.680,-2.5917,1.5876,-2.2429,0.9403,0.1592,-0.2967,0.0502,19.2184,324.9690,359.9908
220902145120.560,35.780,-2.5888,1.5778,-2.2358,0.9428,0.2021,-0.2596,0.0540,24.1486,329.1651,359.8026
220902145120.659,35.880,-2.5772,1.5710,-2.2267,0.9563,0.2239,-0.1815,0.0486,26.4761,338.6837,0.7514
220902145120.769,35.980,-2.5604,1.5620,-2.2195,0.9640,0.2484,-0.0873,0.0378,29.0415,350.1571,1.9408
220902145120.866,36.080,-2.5424,1.5519,-2.2160,0.9593,0.2811,0.0030,0.0273,32.6201,1.4315,3.6783
220902145120.964,36.180,-2.5283,1.5500,-2.2150,0.9563,0.2852,0.0613,0.0215,32.8724,8.8627,5.1929
220902145121.062,36.280,-2.5196,1.5530,-2.2173,0.9554,0.2799,0.0931,0.0123,32.1739,12.6115,5.1269
220902145121.160,36.380,-2.5090,1.5563,-2.2201,0.9543,0.2692,0.1298,0.0062,30.8100,17.0017,5.4574
220902145121.257,36.480,-2.5005,1.5586,-2.2229,0.9520,0.2600,0.1615,-0.0020,29.7118,20.6586,5.3007
220902145121.369,36.580,-2.4869,1.5668,-2.2297,0.9474,0.2331,0.2191,-0.0017,26.2622,27.5233,6.3317
220902145121.466,36.680,-2.4747,1.5740,-2.2388,0.9360,0.2101,0.2825,0.0036,23.0298,35.1821,7.8269
220902145121.564,36.780,-2.4674,1.5802,-2.2469,0.9257,0.1944,0.3245,0.0048,20.9061,40.1754,8.3097
220902145121.661,36.880,-2.4647,1.5834,-2.2500,0.9247,0.1766,0.3373,0.0060,18.8162,41.3900,7.9027
220902145121.759,36.980,-2.4643,1.5822,-2.2498,0.9233,0.1794,0.3396,-0.0023,19.4384,41.6219,7.1694
220902145121.871,37.080,-2.4685,1.5914,-2.2529,0.9263,0.1521,0.3448,0.0018,16.2877,41.7651,6.4702
220902145121.967,37.180,-2.4742,1.6157,-2.2585,0.9328,0.0680,0.3531,0.0230,6.3482,41.7636,5.2549
220902145122.065,37.280,-2.4839,1.6372,-2.2696,0.9275,-0.0372,0.3678,0.0556,353.6921,43.0201,4.3738
220902145122.163,37.380,-2.4903,1.6435,-2.2747,0.9218,-0.0607,0.3775,0.0648,350.7440,44.1932,4.2813
220902145122.261,37.480,-2.4965,1.6448,-2.2761,0.9222,-0.0679,0.3754,0.0630,350.0694,43.9659,3.7958
220902145122.358,37.580,-2.5010,1.6448,-2.2754,0.9232,-0.0701,0.3723,0.0650,349.7587,43.5725,3.9501
220902145122.469,37.680,-2.5071,1.6457,-2.2727,0.9302,-0.0764,0.3533,0.0642,349.1879,41.2357,3.8205
220902145122.566,37.780,-2.5137,1.6469,-2.2681,0.9430,-0.0836,0.3166,0.0603,348.7095,36.7632,3.5500
220902145122.664,37.880,-2.5213,1.6453,-2.2620,0.9593,-0.0743,0.2662,0.0587,349.9939,30.6417,4.2511
220902145122.762,37.980,-2.5319,1.6436,-2.2563,0.9779,-0.0626,0.1927,0.0514,351.8202,21.9776,4.4253
220902145122.860,38.080,-2.5473,1.6414,-2.2507,0.9910,-0.0491,0.1089,0.0596,353.6646,12.1953,6.2095
220902145122.970,38.180,-2.5653,1.6408,-2.2483,0.9979,-0.0419,-0.0045,0.0491,355.2333,359.2482,5.6695
220902145123.068,38.280,-2.5703,1.6400,-2.2499,0.9969,-0.0345,-0.0491,0.0508,356.3393,354.1644,6.0156
220902145123.164,38.380,-2.5661,1.6404,-2.2534,0.9956,-0.0429,-0.0660,0.0516,355.4870,352.1727,6.2447
220902145123.263,38.480,-2.5611,1.6412,-2.2546,0.9970,-0.0444,-0.0457,0.0434,355.1498,354.5289,5.2161
220902145123.360,38.580,-2.5531,1.6405,-2.2535,0.9982,-0.0412,0.0026,0.0437,355.2686,0.0898,5.0065
220902145123.457,38.680,-2.5385,1.6357,-2.2510,0.9967,-0.0195,0.0737,0.0277,357.5403,8.3987,3.0039
220902145123.569,38.780,-2.5152,1.6297,-2.2539,0.9800,0.0049,0.1981,0.0168,0.1639,22.8550,1.9955
220902145123.666,38.880,-2.4988,1.6247,-2.2606,0.9576,0.0176,0.2874,0.0042,1.7904,33.4229,1.0439
220902145123.764,38.980,-2.4863,1.6149,-2.2653,0.9307,0.0586,0.3608,-0.0161,6.9314,42.4204,0.7078
220902145123.863,39.080,-2.4795,1.6062,-2.2666,0.9095,0.0904,0.4046,-0.0299,10.8718,48.0650,1.0968
220902145123.959,39.180,-2.4789,1.5981,-2.2638,0.9012,0.1238,0.4128,-0.0446,15.0658,49.3946,1.2945
220902145124.071,39.280,-2.4815,1.5965,-2.2583,0.9013,0.1282,0.4117,-0.0427,15.4419,49.3317,1.6989
220902145124.167,39.380,-2.4831,1.5934,-2.2513,0.9005,0.1390,0.4100,-0.0401,16.4492,49.3219,2.4958
220902145124.265,39.480,-2.4838,1.5900,-2.2434,0.9015,0.1538,0.4018,-0.0467,18.3511,48.4234,2.3787
220902145124.363,39.580,-2.4882,1.5922,-2.2418,0.9075,0.1419,0.3932,-0.0411,16.8504,47.1786,2.2099
220902145124.461,39.680,-2.4909,1.5954,-2.2367,0.9139,0.1320,0.3818,-0.0400,15.7676,45.5788,1.6485
220902145124.558,39.780,-2.4969,1.5954,-2.2328,0.9187,0.1323,0.3705,-0.0361,15.6529,44.1885,1.8827
220902145124.669,39.880,-2.5019,1.5974,-2.2287,0.9255,0.1281,0.3553,-0.0292,14.9445,42.2986,2.1976
220902145124.767,39.980,-2.5051,1.5984,-2.2273,0.9273,0.1253,0.3521,-0.0232,14.3987,41.9191,2.6723
220902145124.864,40.080,-2.5087,1.5986,-2.2244,0.9314,0.1248,0.3415,-0.0168,14.1255,40.6657,3.1895
220902145124.962,40.180,-2.5131,1.5989,-2.2215,0.9377,0.1242,0.3243,-0.0140,14.0015,38.5485,3.2009
220902145125.059,40.280,-2.5169,1.5993,-2.2184,0.9433,0.1251,0.3073,-0.0098,14.0075,36.5184,3.4556
220902145125.170,40.380,-2.5243,1.5992,-2.2124,0.9545,0.1267,0.2698,-0.0033,14.1049,32.0245,3.6697
220902145125.267,40.480,-2.5365,1.5989,-2.2058,0.9694,0.1282,0.2092,0.0051,14.2652,24.8318,3.7600
220902145125.365,40.580,-2.5491,1.5975,-2.2015,0.9796,0.1366,0.1466,0.0107,15.3402,17.5171,3.6344
220902145125.462,40.680,-2.5539,1.5973,-2.2027,0.9843,0.1358,0.1119,0.0104,15.3722,13.3737,3.0189
220902145125.560,40.780,-2.5558,1.5973,-2.2050,0.9855,0.1364,0.0996,0.0144,15.4233,11.9844,3.3020
220902145125.657,40.880,-2.5538,1.5985,-2.2075,0.9852,0.1305,0.1095,0.0166,14.6805,13.1528,3.6294
220902145125.757,40.980,-2.5508,1.5983,-2.2094,0.9831,0.1316,0.1259,0.0165,14.7546,15.0967,3.8881
220902145125.866,41.080,-2.5487,1.5984,-2.2096,0.9815,0.1327,0.1374,0.0131,14.8811,16.4167,3.6875
220902145125.963,41.180,-2.5464,1.5984,-2.2099,0.9792,0.1324,0.1532,0.0100,14.8509,18.2454,3.5714
220902145126.061,41.280,-2.5423,1.5985,-2.2112,0.9744,0.1314,0.1821,0.0089,14.6465,21.6620,3.8656
220902145126.159,41.380,-2.5369,1.5994,-2.2146,0.9660,0.1293,0.2237,0.0082,14.2552,26.6274,4.3567
220902145126.270,41.480,-2.5316,1.6007,-2.2209,0.9535,0.1248,0.2741,0.0074,13.5352,32.6543,4.8682
220902145126.368,41.580,-2.5302,1.6020,-2.2255,0.9434,0.1185,0.3097,0.0079,12.6277,36.9259,5.1926
220902145126.465,41.680,-2.5308,1.6027,-2.2279,0.9378,0.1115,0.3289,0.0054,11.8621,39.1614,4.8960
220902145126.569,41.780,-2.5316,1.6026,-2.2294,0.9324,0.1098,0.3442,0.0075,11.5182,41.0542,5.2426
220902145126.660,41.880,-2.5331,1.6020,-2.2301,0.9303,0.1093,0.3499,0.0096,11.3376,41.7726,5.5168
220902145126.758,41.980,-2.5348,1.6022,-2.2315,0.9291,0.1068,0.3539,0.0086,11.0946,42.2263,5.3572
220902145126.869,42.080,-2.5366,1.6043,-2.2340,0.9289,0.0980,0.3571,0.0083,10.1429,42.5028,4.9780
220902145126.966,42.180,-2.5383,1.6070,-2.2358,0.9298,0.0889,0.3571,0.0099,9.1048,42.4021,4.7552
220902145127.064,42.280,-2.5394,1.6091,-2.2369,0.9306,0.0816,0.3566,0.0120,8.2447,42.2637,4.6700
220902145127.162,42.380,-2.5403,1.6098,-2.2376,0.9313,0.0792,0.3554,0.0136,7.9290,42.1022,4.7276
220902145127.259,42.480,-2.5405,1.6102,-2.2367,0.9318,0.0771,0.3543,0.0169,7.5675,41.9711,4.9838
220902145127.370,42.580,-2.5400,1.6103,-2.2362,0.9325,0.0754,0.3527,0.0177,7.3681,41.7607,4.9861
220902145127.468,42.680,-2.5395,1.6107,-2.2353,0.9338,0.0731,0.3498,0.0175,7.1370,41.3678,4.8416
220902145127.565,42.780,-2.5391,1.6110,-2.2345,0.9348,0.0720,0.3474,0.0180,7.0173,41.0651,4.8341
220902145127.663,42.880,-2.5392,1.6113,-2.2333,0.9358,0.0704,0.3450,0.0183,6.8447,40.7631,4.7823
220902145127.761,42.980,-2.5391,1.6111,-2.2321,0.9364,0.0707,0.3434,0.0183,6.8808,40.5632,4.7874
220902145127.857,43.080,-2.5393,1.6108,-2.2307,0.9372,0.0710,0.3411,0.0186,6.9105,40.2935,4.8108
220902145127.969,43.180,-2.5394,1.6108,-2.2290,0.9383,0.0706,0.3380,0.0201,6.8302,39.9185,4.9385
220902145128.066,43.280,-2.5405,1.6141,-2.2265,0.9402,0.0605,0.3336,0.0322,5.2987,39.3376,5.8171
220902145128.164,43.380,-2.5424,1.6161,-2.2264,0.9422,0.0507,0.3292,0.0365,4.1024,38.7311,5.8761
220902145128.261,43.480,-2.5429,1.6162,-2.2269,0.9424,0.0536,0.3284,0.0331,4.5447,38.6478,5.6118
220902145128.359,43.580,-2.5429,1.6154,-2.2264,0.9426,0.0557,0.3276,0.0320,4.8242,38.5606,5.5816
220902145128.471,43.680,-2.5439,1.6152,-2.2254,0.9438,0.0552,0.3242,0.0320,4.7894,38.1427,5.5356
220902145128.561,43.780,-2.5444,1.6152,-2.2249,0.9443,0.0548,0.3231,0.0310,4.7885,38.0079,5.4154
220902145128.663,43.880,-2.5447,1.6147,-2.2244,0.9451,0.0574,0.3202,0.0297,5.1336,37.6742,5.3526
220902145128.761,43.980,-2.5441,1.6130,-2.2234,0.9465,0.0607,0.3158,0.0274,5.5956,37.1632,5.1987
220902145128.860,44.080,-2.5446,1.6119,-2.2239,0.9492,0.0624,0.3073,0.0258,5.8846,36.1370,5.0405
220902145128.957,44.180,-2.5456,1.6109,-2.2239,0.9538,0.0626,0.2929,0.0249,6.0153,34.3967,4.8486
220902145129.068,44.280,-2.5471,1.6070,-2.2195,0.9626,0.0466,0.2661,0.0186,4.5781,31.0430,3.4808
220902145129.166,44.380,-2.5515,1.6101,-2.2142,0.9719,0.0290,0.2333,0.0127,2.8876,27.0572,2.1927
220902145129.264,44.480,-2.5614,1.6298,-2.2021,0.9813,-0.0197,0.1828,0.0567,356.6011,20.9229,5.9812
220902145129.361,44.580,-2.5699,1.6420,-2.1998,0.9864,-0.0517,0.1430,0.0617,353.1309,16.1243,6.1871
220902145129.458,44.680,-2.5740,1.6458,-2.2022,0.9898,-0.0591,0.1170,0.0552,352.5326,13.1167,5.5243
220902145129.570,44.780,-2.5765,1.6462,-2.2027,0.9923,-0.0613,0.0927,0.0540,352.4304,10.3108,5.5434
220902145129.667,44.880,-2.5764,1.6434,-2.2025,0.9945,-0.0585,0.0716,0.0484,352.9211,7.9232,5.0821
220902145129.765,44.980,-2.5695,1.6394,-2.2021,0.9964,-0.0466,0.0565,0.0427,354.3994,6.2640,4.5977
220902145129.862,45.080,-2.5557,1.6342,-2.2014,0.9979,-0.0280,0.0487,0.0316,356.6204,5.4888,3.4703
220902145129.961,45.180,-2.5371,1.6306,-2.2020,0.9984,-0.0278,0.0382,0.0319,356.6819,4.2770,3.5392
220902145130.057,45.280,-2.5069,1.6292,-2.2020,0.9989,-0.0312,0.0094,0.0347,356.3938,0.9568,3.9510
220902145130.157,45.380,-2.4656,1.6236,-2.2036,0.9988,-0.0374,-0.0206,0.0220,355.7677,357.5385,2.6089
220902145130.266,45.480,-2.4152,1.6209,-2.1987,0.9981,-0.0223,-0.0519,0.0263,357.6071,353.9807,3.1398
220902145130.364,45.580,-2.3788,1.6147,-2.1947,0.9969,-0.0244,-0.0715,0.0218,357.3960,351.7391,2.6979
220902145130.462,45.680,-2.3565,1.6145,-2.1941,0.9954,-0.0101,-0.0892,0.0328,359.1886,349.7286,3.8515
220902145130.559,45.780,-2.3462,1.6190,-2.1914,0.9930,-0.0187,-0.1115,0.0345,358.3109,347.1252,4.1713
